
Initial statistics: 68 variables; iteration 0; function evaluation 0; phase 1
Function value 1.8132852e+03; maximum gradient component mag -2.6655e+04
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.12403 -2.66552e+04 |  2 -0.04384 -1.44556e+03 |  3  0.00000 -1.62977e-01
  4  0.00000 -1.04728e-01 |  5  0.00000 -1.69047e-01 |  6  0.00000 -2.71394e-01
  7  0.00000 -4.31111e-01 |  8  0.00000 -6.76849e-01 |  9  0.00000 -1.06142e+00
 10  0.00000 -1.65054e+00 | 11  0.00000 -2.55540e+00 | 12  0.00000 -3.92490e+00
 13  0.00000 -5.97098e+00 | 14  0.00000 -8.99496e+00 | 15  0.00000 -1.35573e+01
 16  0.00000 -2.06233e+01 | 17  0.00000 -3.17998e+01 | 18  0.00000 -4.95670e+01
 19  0.00000 -7.58972e+01 | 20  0.00000 -1.09406e+02 | 21  0.00000 -1.50517e+02
 22  0.00000 -2.14288e+02 | 23  0.00000  8.86833e+02 | 24  0.00000  7.98098e+02
 25  0.00000  8.53347e+02 | 26  0.00000  1.17156e+03 | 27  0.00000  1.08636e+03
 28  0.00000  3.00305e+02 | 29  0.00000  6.07132e+02 | 30  0.00000  1.97132e+02
 31  0.00000  6.62211e+02 | 32  0.00000  1.35071e+03 | 33  0.00000  1.70580e+03
 34  0.00000  1.17022e+03 | 35  0.00000  3.98471e+02 | 36  0.00000  3.22199e+02
 37  0.00000  2.79627e+02 | 38  0.00000 -2.01573e+01 | 39  0.00000  7.52764e+02
 40  0.00000  1.35991e+03 | 41  0.00000  1.22971e+03 | 42  0.00000  2.17280e+02
 43  0.00000  7.64269e+02 | 44  0.00000  8.33656e+02 | 45  0.00000  9.55797e+01
 46  0.00000  1.88427e+01 | 47  0.00000  7.70469e+02 | 48  0.00000  7.95250e+02
 49  0.00000  7.08836e+02 | 50  0.00000  3.93217e+02 | 51  0.00000 -7.58293e+02
 52  0.00000 -1.51966e+03 | 53  0.00000 -1.84864e+03 | 54  0.00000 -2.86432e+03
 55  0.00000 -2.84379e+03 | 56  0.00000 -3.30547e+03 | 57  0.00000 -3.70886e+03
 58  0.00000 -3.38018e+03 | 59  0.00000 -3.14921e+03 | 60  0.00000 -1.80806e+03
