
Initial statistics: 66 variables; iteration 0; function evaluation 0; phase 1
Function value 1.1796639e+03; maximum gradient component mag 4.4803e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.09312  4.48030e+03 |  2 -0.03288  1.49083e+03 |  3  0.00000  9.30986e-02
  4  0.00000  5.36866e-02 |  5  0.00000  8.31934e-02 |  6  0.00000  1.30284e-01
  7  0.00000  2.03776e-01 |  8  0.00000  3.18393e-01 |  9  0.00000  4.94114e-01
 10  0.00000  7.66520e-01 | 11  0.00000  1.17969e+00 | 12  0.00000  1.80860e+00
 13  0.00000  2.70752e+00 | 14  0.00000  3.98234e+00 | 15  0.00000  5.70483e+00
 16  0.00000  7.80369e+00 | 17  0.00000  9.80056e+00 | 18  0.00000  1.04836e+01
 19  0.00000  7.95816e+00 | 20  0.00000  4.70912e-01 | 21  0.00000 -1.44434e+01
 22  0.00000 -4.24586e+01 | 23  0.00000 -3.61726e+02 | 24  0.00000 -3.88598e+02
 25  0.00000 -3.10838e+02 | 26  0.00000 -3.72388e+01 | 27  0.00000  7.44884e+01
 28  0.00000 -5.65079e+02 | 29  0.00000 -1.44842e+02 | 30  0.00000 -4.50266e+02
 31  0.00000  3.09913e+02 | 32  0.00000  1.01594e+03 | 33  0.00000  1.39769e+03
 34  0.00000  9.85023e+02 | 35  0.00000  2.66264e+02 | 36  0.00000  3.74720e+00
 37  0.00000 -2.78246e+02 | 38  0.00000 -6.42458e+02 | 39  0.00000 -1.65457e+02
 40  0.00000  4.51111e+02 | 41  0.00000  4.87866e+02 | 42  0.00000  1.39337e+02
 43  0.00000  2.76901e+02 | 44  0.00000  2.80860e+02 | 45  0.00000 -2.41941e+02
 46  0.00000 -1.74887e+02 | 47  0.00000  4.78066e+02 | 48  0.00000  6.15867e+02
 49  0.00000  7.99011e+02 | 50  0.00000  9.26248e+02 | 51  0.00000  4.43088e+02
 52  0.00000 -8.16573e+01 | 53  0.00000 -1.99510e+02 | 54  0.00000 -9.49206e+02
 55  0.00000 -7.03225e+02 | 56  0.00000 -1.04327e+03 | 57  0.00000 -1.22153e+03
 58  0.00000 -1.00827e+03 | 59  0.00000 -1.20411e+03 | 60  0.00000  1.02730e+02
 61  0.00000  4.53542e+02 | 62  0.00000  5.47766e+02 | 63  0.00000  1.07867e+02
 64  0.00000 -4.24128e+02 | 65  0.00000  2.02955e+02 | 66  0.00000  2.30218e+02

Intermediate statistics: 66 variables; iteration 20; function evaluation 30; phase 1
Function value 5.1063063e+02; maximum gradient component mag 6.1152e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.11381  6.11518e+03 |  2 -0.03004  1.77231e+03 |  3 -0.00059  8.14951e-02
  4 -0.00034  4.69720e-02 |  5 -0.00053  7.02252e-02 |  6 -0.00083  1.07917e-01
  7 -0.00129  1.64989e-01 |  8 -0.00202  2.50625e-01 |  9 -0.00312  3.78113e-01
 10 -0.00480  5.63813e-01 | 11 -0.00729  8.30059e-01 | 12 -0.01096  1.19977e+00
 13 -0.01592  1.68145e+00 | 14 -0.02238  2.31463e+00 | 15 -0.03003  3.17031e+00
 16 -0.03752  4.43725e+00 | 17 -0.04180  6.57443e+00 | 18 -0.03826  1.04203e+01
 19 -0.02389  1.69112e+01 | 20 -0.00380  2.60449e+01 | 21  0.01369  3.66322e+01
 22  0.03656  4.94693e+01 | 23  0.09950 -1.85524e+02 | 24  0.08259 -1.63936e+02
 25  0.03099 -1.62844e+02 | 26 -0.04166 -1.33704e+02 | 27 -0.07245 -1.09089e+02
 28  0.07902  4.14206e+01 | 29 -0.04101 -5.54033e+01 | 30  0.07213  9.39980e+01
 31 -0.01397  1.40104e+02 | 32 -0.03817  3.71715e+02 | 33 -0.05807  4.90756e+02
 34 -0.04568  3.13244e+02 | 35  0.01569  1.77950e+02 | 36  0.00593  3.25152e+01
 37  0.01142 -2.41502e+01 | 38  0.09563  7.89128e+01 | 39  0.00143 -1.09780e+01
 40 -0.04505  4.52156e+01 | 41 -0.03113  9.32749e+01 | 42  0.03147  1.23184e+02
 43 -0.00214  1.01447e+02 | 44 -0.03210  2.92477e+01 | 45  0.04738 -1.86322e+00
 46  0.03401 -2.42134e+01 | 47 -0.04339  9.35837e+00 | 48 -0.02596  9.99353e+01
 49 -0.03230  2.02282e+02 | 50 -0.03653  2.94230e+02 | 51 -0.00466  2.01953e+02
 52  0.02631  6.00350e+01 | 53 -0.05171 -1.66790e+02 | 54  0.11328 -9.30545e+01
 55 -0.24314 -3.65713e+02 | 56  0.07874 -3.19094e+02 | 57  0.07773 -3.19992e+02
 58  0.01425 -3.57486e+02 | 59  0.11448 -1.15884e+02 | 60 -0.07195 -2.08119e+02
 61 -0.03150  1.20626e+01 | 62 -0.05725  1.24115e+01 | 63 -0.02402 -8.50594e+01
 64  0.09085 -6.46759e+01 | 65 -0.06296 -1.77545e+02 | 66 -0.02986 -1.33684e+02
66 variables; iteration 40; function evaluation 53; phase 1
Function value 3.1649460e+02; maximum gradient component mag 5.5673e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.14775  5.56728e+02 |  2 -0.03814  1.81078e+02 |  3  0.00327  5.54523e-01
  4  0.00189  3.20215e-01 |  5  0.00290  4.92196e-01 |  6  0.00449  7.63243e-01
  7  0.00687  1.17623e+00 |  8  0.01039  1.79708e+00 |  9  0.01528  2.68737e+00
 10  0.02181  3.94146e+00 | 11  0.02940  5.55395e+00 | 12  0.03642  7.40246e+00
