
Initial statistics: 68 variables; iteration 0; function evaluation 0; phase 1
Function value 1.7942525e+04; maximum gradient component mag -5.3991e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.12403 -7.23911e+02 |  2 -0.04384 -6.05108e+02 |  3  0.00000 -1.10310e+00
  4  0.00000 -1.67000e+00 |  5  0.00000 -2.48325e+00 |  6  0.00000 -3.60350e+00
  7  0.00000 -5.06935e+00 |  8  0.00000 -6.93065e+00 |  9  0.00000 -9.35199e+00
 10  0.00000 -1.25697e+01 | 11  0.00000 -1.45219e+01 | 12  0.00000 -2.05321e+01
 13  0.00000 -2.87428e+01 | 14  0.00000 -3.97739e+01 | 15  0.00000 -5.47185e+01
 16  0.00000 -7.53735e+01 | 17  0.00000 -1.04724e+02 | 18  0.00000 -1.47466e+02
 19  0.00000 -2.09219e+02 | 20  0.00000 -2.95391e+02 | 21  0.00000 -4.17884e+02
 22  0.00000 -3.03273e+02 | 23  0.00000  2.12994e+03 | 24  0.00000  1.92968e+03
 25  0.00000  1.85654e+03 | 26  0.00000  2.04506e+03 | 27  0.00000  1.86782e+03
 28  0.00000  9.65680e+02 | 29  0.00000  1.14985e+03 | 30  0.00000  5.97070e+02
 31  0.00000  8.86620e+02 | 32  0.00000  1.38562e+03 | 33  0.00000  1.59496e+03
 34  0.00000  9.68792e+02 | 35  0.00000  8.68535e+01 | 36  0.00000 -9.46753e+01
 37  0.00000 -1.39108e+02 | 38  0.00000 -4.02319e+02 | 39  0.00000  4.57036e+02
 40  0.00000  1.30900e+03 | 41  0.00000  1.44579e+03 | 42  0.00000  5.39083e+02
 43  0.00000  1.10020e+03 | 44  0.00000  1.21500e+03 | 45  0.00000  5.43556e+02
 46  0.00000  4.42421e+02 | 47  0.00000  1.14442e+03 | 48  0.00000  1.08358e+03
 49  0.00000  8.33819e+02 | 50  0.00000  2.79788e+02 | 51  0.00000 -1.15415e+03
 52  0.00000 -2.22740e+03 | 53  0.00000 -2.82312e+03 | 54  0.00000 -4.07934e+03
 55  0.00000 -4.27086e+03 | 56  0.00000 -4.89964e+03 | 57  0.00000 -5.39910e+03
 58  0.00000 -4.99965e+03 | 59  0.00000 -4.58079e+03 | 60  0.00000 -2.95566e+03
 61  0.00000 -1.66685e+03 | 62  0.00000 -4.88758e+02 | 63  0.00000  4.93459e+02
 64  0.00000  8.70881e+02 | 65  0.00000  2.19790e+03 | 66  0.00000  2.74219e+03
 67  0.00000  2.93422e+03 | 68  0.00000  3.08459e+03 |

Intermediate statistics: 68 variables; iteration 20; function evaluation 33; phase 1
Function value 3.7716764e+03; maximum gradient component mag 7.9229e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.66129  7.92287e+03 |  2 -0.58908  2.20580e-03 |  3  0.00199  5.49847e-01
  4  0.00304  8.20249e-01 |  5  0.00455  1.20011e+00 |  6  0.00665  1.71099e+00
  7  0.00941  2.36264e+00 |  8  0.01294  3.17089e+00 |  9  0.01753  4.19543e+00
 10  0.02362  5.53201e+00 | 11  0.02667  6.21312e+00 | 12  0.03777  8.62038e+00
 13  0.05156  1.18620e+01 | 14  0.06677  1.60419e+01 | 15  0.08071  2.09036e+01
 16  0.08792  2.49526e+01 | 17  0.07876  2.49242e+01 | 18  0.04671  1.87346e+01
 19  0.00971  1.30300e+01 | 20  0.02521  2.55498e+01 | 21  0.43588  5.13244e+02
 22 -0.15950 -1.97632e+01 | 23 -2.43626  6.40287e+01 | 24 -1.79148 -4.49209e+02
 25 -1.28571 -2.00932e+02 | 26 -0.79730  1.20535e+02 | 27 -0.91102  5.20734e+01
 28  0.37957  4.62674e+02 | 29 -0.55092  3.17022e+02 | 30  0.42684  9.02057e+02
 31 -0.33179  4.17044e+02 | 32  0.23860  7.28332e+02 | 33 -0.83996  1.18295e+02
 34 -0.17743  3.19207e+02 | 35  0.34977  9.06163e+02 | 36  0.18323  5.27738e+02
 37  0.15648  6.25846e+02 | 38  0.35228  1.50041e+03 | 39  0.26222  1.30384e+03
 40 -0.15662  4.97986e+02 | 41  0.25664  1.32959e+03 | 42  0.25053  4.58611e+02
 43  0.21504  5.47423e+02 | 44  0.00472  4.40318e+02 | 45  0.29977  3.70252e+02
 46  0.09233  1.23732e+02 | 47  0.21040  9.98393e+02 | 48  0.28190  2.09133e+03
 49  0.25937  1.60534e+03 | 50 -1.36074 -2.36243e+02 | 51  0.29570  3.31983e+02
 52  0.08065 -8.38722e+01 | 53 -0.86357  1.00805e+02 | 54  0.45447  1.33294e+03
 55 -0.64548  2.59894e+02 | 56  0.32323  3.38569e+02 | 57  0.32042 -3.12880e+02
 58 -0.78504  1.59539e+02 | 59  0.38308 -2.65624e+02 | 60 -0.62696  2.71784e+02
 61  0.26941  4.21874e+02 | 62 -0.01428  4.88064e+02 | 63  0.11967  4.99607e+02
 64  0.37514  3.05426e+02 | 65  0.34775  4.27994e+02 | 66 -1.16295 -1.21512e+02
 67 -2.72502 -8.73881e+02 | 68 -2.54973 -5.64197e+02 |
68 variables; iteration 40; function evaluation 63; phase 1
Function value 3.3493924e+03; maximum gradient component mag 7.4117e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.67215  7.41166e+03 |  2 -1.50474 -4.31881e-01 |  3  0.00375  8.06830e-01
  4  0.00548  1.18080e+00 |  5  0.00784  1.69396e+00 |  6  0.01090  2.36278e+00
  7  0.01462  3.18292e+00 |  8  0.01897  4.15132e+00 |  9  0.02412  5.31423e+00
 10  0.03042  6.75399e+00 | 11  0.01186  4.62847e+00 | 12  0.01941  6.44867e+00
 13  0.03288  9.52612e+00 | 14  0.05638  1.49848e+01 | 15  0.08105  2.17322e+01
 16  0.06932  2.10838e+01 | 17 -0.01430  5.32261e+00 | 18 -0.09986 -8.45423e+00
 19 -0.04890  3.01225e+00 | 20  0.23250  1.52963e+02 | 21  0.44325  6.06703e+02
 22  1.67735 -3.51876e+01 | 23 -2.43573 -7.51447e+02 | 24 -2.29117 -1.06356e+02
 25 -1.26573 -2.21923e+02 | 26 -1.10854 -8.78943e+01 | 27 -0.93161  4.87694e+01
 28  0.39445  7.25669e+02 | 29 -0.63349  3.00724e+02 | 30  0.42790  1.05115e+03
 31 -0.78920  1.76179e+02 | 32  0.24777  8.12109e+02 | 33 -0.74218  2.14615e+02
 34 -0.32517  3.66504e+02 | 35  0.35758  1.20765e+03 | 36  0.22681  8.18158e+02
